Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,-log10(pvalue),Significant,Regulation
EMC1,329.88855939267495,1.083333731864058,0.2673144879345405,4.0526562560624955,5.0639379900086616e-05,0.0015612286651034927,4.295511621071655,True,Upregulated
EMC3-AS1,45.093136117457924,-1.3662537945059972,0.428755600285601,-3.186556148994703,0.0014397753805808727,0.016048735905441754,2.8417052569209487,True,Downregulated
EMP2,183.8298063078074,-1.14270110240764,0.39177456607125244,-2.916731205567377,0.003537204562232218,0.028667829664360763,2.4513398235101787,True,Downregulated
EMP3,90.21009931299498,-1.837602287888614,0.4694604928560562,-3.91428526117117,9.067239043192304e-05,0.0023901183047893722,4.042524934642752,True,Downregulated
ENPP5,144.4102778996245,1.2848932886025466,0.36097157542523317,3.5595414599859048,0.0003715028826919404,0.006396568251456442,3.4300378119643873,True,Upregulated
ENPP6,74.87964383029215,2.337014585317328,0.33388724876126946,6.999412508227595,2.5703803333259606e-12,2.447153276169451e-09,11.590002610348185,True,Upregulated
ENTPD5,82.86329923478976,1.2946114867640648,0.27959762966822016,4.630266316278481,3.651957235085909e-06,0.00021650889322295032,5.437474316755195,True,Upregulated
EOLA2,41.9462053884911,1.3613232093260408,0.3925811697918543,3.467622275535557,0.0005250847929168142,0.008032606213004384,3.27977055921808,True,Upregulated
EPB41,166.14419592926484,1.6864604745667116,0.6059772440288115,2.783042583174176,0.00538517376337466,0.03682257598657325,2.2688002787620527,True,Upregulated
EPHA2,61.07382715250446,-1.921526172235318,0.5609371028683904,-3.4255644035836856,0.000613523460045877,0.008978189150852188,3.2121688259709287,True,Downregulated
EPHA3,39.461492619999696,1.1686093000447122,0.38112356423067195,3.066221587226291,0.0021678259265329324,0.020791636173181218,2.6639755939885243,True,Upregulated
EPHA4,610.6719056034125,1.1564873709965455,0.393406269327722,2.939677023888881,0.0032855452781509944,0.027368270883620094,2.483392543413161,True,Upregulated
EPHA5,156.51947528621136,1.8317548298488115,0.632284396971168,2.8970425944772114,0.0037669860669059174,0.029886602692584446,2.4240059861352155,True,Upregulated
EPHA6,105.94884592526294,1.4492840465132422,0.3680801260872058,3.9374145567692964,8.236424494626493e-05,0.002236686752441775,4.084261278503366,True,Upregulated
EPHB1,185.1961242956064,1.4364599109127842,0.36555373727532253,3.929545137794315,8.510670033513906e-05,0.0022854493541799945,4.070036247153628,True,Upregulated
EPHB6,44.11955929865292,-1.2640512157777064,0.3520697995833367,-3.59034264590053,0.0003302435481014334,0.0059720579061694964,3.481165658350275,True,Downregulated
EPHB6_1,25.698645594987298,1.2092165377009898,0.43724328074088653,2.7655463010249894,0.005682753712066897,0.03813240830422999,2.245441165670579,True,Upregulated
ERAP1,105.11320158386324,1.0442118698265697,0.38257315765064603,2.729443634360024,0.0063441293461968295,0.040859689131396176,2.1976279710613724,True,Upregulated
ERBB4,268.96314764914354,1.3940364433046775,0.2397929736053944,5.8134999635090105,6.117998528905238e-09,1.3564357012374147e-06,8.213390631779,True,Upregulated
ERBIN,774.0969803213279,-1.0672152712993985,0.37314885731541975,-2.860025564535737,0.004236068585672704,0.03224915593294775,2.3730370168983446,True,Downregulated
ERLIN2,157.0083252852628,1.2502322268755888,0.2515466470192086,4.970180448400565,6.689061914811292e-07,6.257946074637038e-05,6.174634784143578,True,Upregulated
ERV3-1,43.295320267802595,1.234053499260405,0.38792258221283943,3.181184998875171,0.001466739337742081,0.01620421582345091,2.8336470601435786,True,Upregulated
ESAM,213.6450734229461,-1.1414423280319606,0.3970710740090311,-2.874654949068386,0.004044692525339545,0.031247421729174482,2.3931144875557466,True,Downregulated
ESF1,126.49486412647688,-1.088839369551581,0.342500743453727,-3.1790861490456495,0.0014774017422739135,0.016266494692995435,2.830501393158879,True,Downregulated
ESRRG,87.03818147193685,1.4076105739058258,0.472341154572877,2.9800718406141913,0.0028818078929607385,0.025116887855449407,2.5403349734900598,True,Upregulated
ETV1,351.35368370540664,2.424387154324919,0.5638106877087238,4.300002123367706,1.707964729394605e-05,0.0006775345378738158,4.767521102023745,True,Upregulated
EVA1C,144.74804328552327,-1.1830351948930924,0.28645543562577247,-4.129910093375287,3.6290512495855066e-05,0.0012181491966568529,4.440206898634653,True,Downregulated
EXOC8,111.93732652267674,1.1337837021024169,0.38202878886834096,2.967796498952214,0.002999428407070731,0.025786845109588535,2.522961499715922,True,Upregulated
EYA1,19.8374397358218,1.5653559502646508,0.5876818145134138,2.663611348193116,0.0077306822146245985,0.046919984092085844,2.111782178918227,True,Upregulated
F12,72.52023774418394,-1.2379349493441707,0.36880130186624566,-3.35664473818245,0.0007889441457645411,0.010601365362021595,3.102953742094621,True,Downregulated
F3,198.41787465093068,1.7046313254918497,0.3136330544230627,5.435113746628427,5.47614876072735e-08,8.267199025280539e-06,7.261524762677294,True,Upregulated
F5,12.990558849677699,1.8212909482903472,0.6654158800437538,2.7370716613655053,0.006198878799819115,0.040267185080842476,2.2076868548702904,True,Upregulated
FAAP20,183.06673369907125,-1.2612785210649249,0.39507911323505146,-3.1924707705682485,0.001410612206262609,0.0158657112983741,2.8505923624525966,True,Downregulated
FAM110D,36.61597912552302,-2.165480370307619,0.7888624885795142,-2.7450669814544577,0.006049854832966537,0.03959437948708589,2.218255046173642,True,Downregulated
FAM153CP,40.69911991849681,-1.639668405459014,0.5311188048860052,-3.0871970458868208,0.0020205361184259013,0.019823071745322413,2.694533381849463,True,Downregulated
FAM167B,15.244169065089807,-2.436698276110322,0.6116468796949548,-3.9838317777825836,6.781288455796329e-05,0.0019523841293559,4.168687781637417,True,Downregulated
FAM169A,122.1740016185176,1.3819491033058022,0.3405828368841211,4.057600541321442,4.9579475295005645e-05,0.0015457265193099688,4.304698073729744,True,Upregulated
FAM171B,681.834027680413,1.2411913339556095,0.22402678336288256,5.540370286641601,3.0183274146219514e-08,5.036250433572813e-06,7.520233651687326,True,Upregulated
FAM174C,136.28501975578533,-1.2619473710701783,0.2861634828073416,-4.409882626148282,1.034266622979721e-05,0.0004586193230938845,4.985367490291913,True,Downregulated
FAM199X,353.40848593432474,1.0005229209108337,0.2984822486560736,3.3520349213922165,0.0008021989924214358,0.010739115543706318,3.095717887836902,True,Upregulated
FAM225A,8.369624248926845,-2.43773698042207,0.7483548176395278,-3.25746146475173,0.0011241352032158446,0.013659253200839843,2.949181451685697,True,Downregulated
FAM229A,42.26460389766783,-2.4374295875322733,0.6494522224718626,-3.7530545022314934,0.0001746928545778941,0.0037992703454209653,3.757724858502219,True,Downregulated
FAM238C,52.07403474326285,-1.714808871776903,0.3705477147347995,-4.627768040626534,3.6962767569087664e-06,0.00021754268840206684,5.432235518648235,True,Downregulated
FAM50A,514.1158834935311,-1.2561856154042679,0.3193039414075975,-3.9341375175846123,8.349597131843142e-05,0.00225606393286947,4.078334478724588,True,Downregulated
FAM78B-AS1,14.880619523641732,-2.3359530648285567,0.5556689805606937,-4.203857236139905,2.6240447951420748e-05,0.0009479947546735376,4.581028755379851,True,Downregulated
FAM95C,106.39920590809383,-1.0806662468337422,0.36336819218558963,-2.9740254377625712,0.0029392070793508246,0.02549360481205418,2.5317698149987677,True,Downregulated
FARP2,84.10314081850447,1.2468505749370071,0.3536899464072432,3.525264394994612,0.0004230603167180923,0.0069941074832301576,3.373597709810802,True,Upregulated
FAT1,300.45415997536446,1.5893784715976895,0.4196269356538242,3.787598784909424,0.00015211021525420468,0.0034193108804018097,3.8178416190859856,True,Upregulated
FBLN2,93.65783675048829,1.6438528641135017,0.38628673956340503,4.255524965654898,2.0855909006520174e-05,0.0007923776696491292,4.6807708766446945,True,Upregulated
FBLN7,141.845157309867,1.481485007688512,0.3314157882767577,4.470170281843537,7.815734627865585e-06,0.0003720519557411897,5.107030194889357,True,Upregulated
FBN3,11.89755211806351,2.15245774608861,0.7839665428121602,2.745598987384775,0.006040054300051677,0.039580234117867374,2.218959157056549,True,Upregulated
FBXL19-AS1,18.10758069748064,-1.3552747599274786,0.5106424062837152,-2.6540583845958188,0.007953006489137122,0.04790450689493275,2.099468663190989,True,Downregulated
FBXO2,960.2558070767594,-1.2398214209364042,0.419552756237612,-2.9551025526673844,0.003125651340541444,0.026444676919322146,2.5050594681990876,True,Downregulated
FBXO36,33.414361464447275,1.6047109914906592,0.3974522961193735,4.03749332223933,5.402538216057232e-05,0.0016267405602464788,4.267402152355119,True,Upregulated
FBXW4,752.2859420504974,-1.6075570612757617,0.42190275292670054,-3.810254970189899,0.00013882354412090238,0.003209798659424007,3.8575368723922145,True,Downregulated
FBXW4P1,54.91391756519943,-1.4146781642665862,0.4902350246855181,-2.8857141840775067,0.003905266334696894,0.03066799399663718,2.4083493423897773,True,Downregulated
FBXW8,49.643889055707824,1.3675493769689469,0.3297816658975514,4.146832642278495,3.371062824410354e-05,0.0011559460129890165,4.472233153726283,True,Upregulated
FCHSD1,85.13181637631365,-1.0954459649363266,0.30041518485040775,-3.646440060883759,0.0002658984647616209,0.005123293633531945,3.575284170180585,True,Downregulated
FER1L4,26.35034957046338,-1.8141711078493934,0.4385170562492054,-4.13705939597117,3.517850723230531e-05,0.0011899020377927508,4.453722593375641,True,Downregulated
FERMT3,47.5269768788927,-1.1997285644215794,0.3455220309424092,-3.472220168275022,0.0005161728247912162,0.007948865051613543,3.2872048637090194,True,Downregulated
FGD4,76.53243854476678,1.2686172369798432,0.29998462142074545,4.228940906942478,2.3479400182459778e-05,0.0008695974644235962,4.6293130020059925,True,Upregulated
FGF17,252.7476113814902,-1.6283136891723624,0.46405436108058484,-3.5088856516307994,0.0004499883266679617,0.007239623327158011,3.346798752290092,True,Downregulated
FGR,79.40954202435847,-1.5579071332600167,0.4062928170912919,-3.834444193262622,0.00012584853985486428,0.0029920319437251102,3.9001518189448117,True,Downregulated
FHOD1,112.85077700855696,-1.095807297098779,0.369201981743425,-2.9680428364014166,0.002997025600566609,0.025786845109588535,2.5233095472988243,True,Downregulated
FIBIN,86.37391967687705,1.3060814142316524,0.3436020090897729,3.80114603430742,0.00014402838057537648,0.003286899538278347,3.8415519223989434,True,Upregulated
FIZ1,315.14313934418215,-1.3085187952028345,0.2996181171306083,-4.367288626383131,1.2579844178488897e-05,0.0005302207761167781,4.900324738289919,True,Downregulated
FKTN,92.24141322436078,1.4317268611173637,0.3208364381570141,4.462482096303198,8.101569954035263e-06,0.00037897083730075354,5.091430813676044,True,Upregulated
FLT3LG,30.818729436855975,-1.7847427339768083,0.43328817562931443,-4.119066326664974,3.804106471660779e-05,0.001264260025540651,4.419747336264684,True,Downregulated
FN1,465.79577243194944,1.0727450584166518,0.2339083779572575,4.586176295971222,4.514374478823625e-06,0.0002510829929201387,5.345402417934143,True,Upregulated
FNDC5,237.543701193601,1.1644382786691305,0.27980667042034707,4.161581555292524,3.1605108490914365e-05,0.0011024325019945022,4.500242714530189,True,Upregulated
FOSL1,21.636674509584285,-2.190767824627982,0.5144886739577307,-4.258145874768024,2.061294302119719e-05,0.0007887009049599919,4.685859997225232,True,Downregulated
FOXO4,1071.5399111362294,-1.9695769299104087,0.42758580010813285,-4.606273008627319,4.0995010123988705e-06,0.00023528519108395645,5.387269001999752,True,Downregulated
FREM1,32.5164183226867,2.052718695316907,0.6356388954370974,3.229378677189593,0.0012405950653641268,0.014581721955641534,2.9063699506330805,True,Upregulated
FREM2,21.081231312555868,2.117425392769778,0.5632317595942771,3.7594211560354145,0.00017030693734771765,0.0037248888932065,3.768767660960073,True,Upregulated
FREM3,43.57434409642608,2.7530913907519126,0.7061890031799419,3.89851920428504,9.678272628748787e-05,0.0024947613808617014,4.014202148347093,True,Upregulated
FRMD6,77.45784295403105,1.3511696240798823,0.33611820700242795,4.019923931315396,5.82169357214542e-05,0.0017257163088859637,4.234950657610477,True,Upregulated
FRMPD3,96.06251976978784,1.281061165269304,0.44342849749344226,2.888991511620764,0.0038647950665967852,0.03048328857352289,2.412873529897225,True,Upregulated
FRMPD4,296.15455531496724,1.4292180511845967,0.3848332749505012,3.7138629744749294,0.00020411934511104359,0.004246364525221389,3.690115833711922,True,Upregulated
FRRS1L,638.2202691762437,1.12546437853855,0.3451410366944849,3.2608825346225023,0.0011106604084393024,0.01354637431091945,2.954418709092897,True,Upregulated
FSTL3,124.11303068954334,-1.1526312210797731,0.2965411458861417,-3.886918348667645,0.00010152488476940241,0.0025723691733210955,3.9934274947612556,True,Downregulated
FSTL4,161.92429893632746,1.0422774090697533,0.2490500472499041,4.185011890497261,2.8515117454914735e-05,0.0010143234637533956,4.544924835198767,True,Upregulated
FTCD,66.93839727750446,-2.284893698342143,0.40657681474309465,-5.619832748667453,1.9114240644891723e-08,3.399604228984314e-06,7.718642950602522,True,Downregulated
FUT7,7.461119380560107,-2.395664092737111,0.8405347496538688,-2.850166627523303,0.0043696330694056994,0.03284835635314967,2.3595550304490165,True,Downregulated
FUT9,429.541587329861,1.3257612992319296,0.27823150370116234,4.764957532112821,1.8889342981044505e-06,0.00013234805893861702,5.7237831476720915,True,Upregulated
FXYD5,94.19147875776123,-1.5023523847463214,0.4437339576144495,-3.385705238388994,0.0007099559775935013,0.009880169817154616,3.1487685798456555,True,Downregulated
