Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,-log10(pvalue),Significant,Regulation
CAB39L,348.1163541614503,-0.11674560213339327,0.19409350461680613,-0.6014915458602345,0.5475126409785487,0.7121668483675809,0.2616058493757828,False,Not Significant
CABCOCO1,9.307963775600056,1.653348041855593,0.6914690716108286,2.3910657898320684,0.016799542229270898,0.07750872034799017,1.7747025522033189,False,Not Significant
CABIN1,729.4114645434064,-0.2500366099016489,0.19558342716666305,-1.2784140943014792,0.20110345705139465,0.38459877731027087,0.6965804636377702,False,Not Significant
CABLES1,502.78765381027216,-0.062391799139600836,0.3995146760505231,-0.15616897921344622,0.8758998276927676,0.9310678255094866,0.05754555909203318,False,Not Significant
CABLES2,154.38112175023855,0.13662901348979975,0.25290204683613704,0.5402447912109064,0.5890282267580776,0.7431711222238991,0.22986389293523124,False,Not Significant
CABP1,1017.9415091959542,-0.4665763523174162,0.21508979206052417,-2.169216622730874,0.03006624171884277,0.11122791365016463,1.521920855330688,False,Not Significant
CABP1-DT,39.10652195302385,0.3635434796620101,0.44996741941987206,0.8079328946320481,0.41912921363408717,0.6075131311660038,0.3776520674460124,False,Not Significant
CABP4,6.847136040482364,-1.0069060289257823,0.7616864840039336,-1.3219428860452018,0.18618717019055264,0.3665984610138801,0.7300502487435998,False,Not Significant
CABP7,51.44701310909619,0.3798026293537819,0.4108252263475811,0.9244871176251666,0.35523275561808443,0.5500176122599038,0.4494869952349271,False,Not Significant
CABYR,81.62234978236562,-0.47461267129291684,0.3301743180218241,-1.4374608968270681,0.15058707606798763,0.32085990339130854,0.8222122992721425,False,Not Significant
CACHD1,143.22015281714968,0.6099002273323203,0.30310670655987254,2.012163420118344,0.044202713113985395,0.14299838331997874,1.3545510733144646,False,Not Significant
CACNA1A,950.3994974547787,0.2584572740833459,0.4014229205935129,0.643852806663882,0.5196708870883303,0.6903778467967353,0.2842716124652717,False,Not Significant
CACNA1B,577.0374861823108,0.7691648875869115,0.26849858164752416,2.8646888295173385,0.004174191995221577,0.03197316490424099,2.3794275790971984,True,Upregulated
CACNA1B-AS1,2.5639070916599596,-1.3224567669324432,1.3485566429799873,-0.9806460661601357,0.3267673090948191,,0.48576139825310655,False,Not Significant
CACNA1D,146.6102237155075,0.5055578472945772,0.23108087181009643,2.1877961742763694,0.02868445269095913,0.10809263487850372,1.542353432187814,False,Not Significant
CACNA1E,654.2648254575332,0.5954987312489548,0.33320823991776066,1.7871668821753333,0.0739105202441045,0.20070241641109396,1.1312937407826371,False,Not Significant
CACNA1F,20.69838660889669,-0.06380354670039907,0.483528035577243,-0.1319541826033509,0.8950205317505571,0.9414718229749649,0.04816700186431811,False,Not Significant
CACNA1G,287.11469238785907,1.3042911436458444,0.37027714105877657,3.52247276166261,0.00042754097334132525,0.007025127567034872,3.369022258378268,True,Upregulated
CACNA1G-AS1,5.89150857059614,2.804668142908403,1.0102712561769631,2.7761535585222337,0.005500622203471855,,2.259588182460135,False,Not Significant
CACNA1H,160.7660668810538,0.021934688396884658,0.3093810311929193,0.07089862074707141,0.9434784410993486,0.9687982850649003,0.025268019207116934,False,Not Significant
CACNA1I,502.7964128217082,-0.21523691425026006,0.24042424460211212,-0.8952379765462689,0.3706598878345636,0.5650976509141942,0.4310244100175899,False,Not Significant
CACNA1S,9.974714125227749,0.8862096656971207,0.7723064718946123,1.1474844481402344,0.25118145699261063,0.4421592046512552,0.6000124247399106,False,Not Significant
CACNA2D1,355.55540034843153,0.8490770871107192,0.3780251027995194,2.246086518653805,0.024698466692603435,0.09877555804788402,1.6073300073723615,False,Not Significant
CACNA2D2,180.58783458733492,0.6069775870812527,0.3299335218834729,1.8396966262058914,0.06581278915757194,0.18518428242616514,1.1816897033335034,False,Not Significant
CACNA2D3,209.36654494776255,0.25728340587128723,0.41171354344315264,0.624908774483421,0.5320309331119712,0.6999610349875837,0.27406311640929315,False,Not Significant
CACNB1,712.5028038455407,0.18053895916797083,0.2938252464347606,0.6144433174433047,0.5389224186068702,0.7052441255782821,0.26847374983365835,False,Not Significant
CACNB2,336.8319831676199,0.2974837197701145,0.2759224682890403,1.0781424275260103,0.2809702000226203,0.4749846132615531,0.5513397393548185,False,Not Significant
CACNB3,677.7496460029168,-0.01917205691497557,0.25024108293911695,-0.07661434601304089,0.9389303460310603,0.9666102570768388,0.027366624407346624,False,Not Significant
CACNB4,362.9950975758871,1.374834267803057,0.38827606670699655,3.5408679176729776,0.00039881317175866543,0.006702794584542056,3.3992305065097326,True,Upregulated
CACNG1,2.646262108448503,0.015313829773962085,1.2755590615381278,0.012005582677995296,0.990421161044425,,0.004180089217891355,False,Not Significant
CACNG2,370.4821511317736,0.29474341528289283,0.21166596467662446,1.3924931943271608,0.16377310110121812,0.3378368138316614,0.7857574273778947,False,Not Significant
CACNG2-DT,2.5928172070421716,1.0068683292026546,1.236084355253993,0.8145627965623441,0.41532261326208375,,0.3816144220141846,False,Not Significant
CACNG3,441.5170731491766,0.2988267935586133,0.4188868451062856,0.7133830939064009,0.47560873164382855,0.6561576690877872,0.32275018081969786,False,Not Significant
CACNG4,237.74952177928924,-0.04373753024954252,0.39751656561787185,-0.11002693732161822,0.9123880117133186,0.9517171707781003,0.039820429753300045,False,Not Significant
CACNG5,70.40936494213344,0.5267302925159898,0.3644283702486062,1.4453602834396901,0.14835671314694038,0.3179072424577294,0.828692797060597,False,Not Significant
CACNG6,4.862531028694336,-1.8490638979431995,1.166797374807806,-1.584734365937167,0.11302670028555017,,0.9468189510569689,False,Not Significant
CACNG7,729.9881722244577,-0.35933844753830047,0.17497727145829906,-2.053629277354109,0.04001158626385997,0.1338267252904678,1.3978142306258723,False,Not Significant
CACNG8,1341.9551416214388,-0.4796383137214809,0.25941234085944087,-1.8489417740591094,0.06446622079646716,0.1828225009854315,1.1906677886899018,False,Not Significant
CACTIN,186.56588046991598,-0.552062289309437,0.25826439770830634,-2.137585723034722,0.03255038149970406,0.1172291776975323,1.4874439170114455,False,Not Significant
CACTIN-AS1,2.118097547601931,-1.46694616284742,1.3958031867915912,-1.050969203057459,0.29327273453527536,,0.5327283113504995,False,Not Significant
CACUL1,308.0512945394158,0.38265370260159376,0.2601089502879547,1.4711285489329582,0.1412563556233721,0.3078558507203484,0.8499920026231237,False,Not Significant
CACYBP,326.13195091351963,-0.5039359050004518,0.3882259696166127,-1.29804790106676,0.19427087529793097,0.3766799149977435,0.7115923030825748,False,Not Significant
CAD,203.57605886665456,-0.015041045566478861,0.2868913343970712,-0.0524276747434321,0.9581879231783105,0.977037281767351,0.018549307209945447,False,Not Significant
CADM1,521.5427580975065,0.6341221866730085,0.25864483480373107,2.4517102270926965,0.014217910696772237,0.06924542940205954,1.8471642179190653,False,Not Significant
CADM2,758.8615366994242,1.0775244576434462,0.35694434782519385,3.018746379396773,0.00253822920728666,0.023222367568908865,2.595469162790887,True,Upregulated
CADM3,1116.849948742174,0.2610225231907446,0.16464940471321438,1.5853232123456047,0.11289291770874901,0.2666625617507447,0.947333302508044,False,Not Significant
CADM3-AS1,11.079709363143953,0.6832666597735039,0.7716240788892879,0.8854916253482268,0.37589153443739065,0.5693780519297302,0.42493745504843133,False,Not Significant
CADM4,878.1379253155524,-0.15089770213823264,0.27967534138504513,-0.5395459656576698,0.5895101892377479,0.7433753340719088,0.2295086840523764,False,Not Significant
CADPS,775.6374723330351,0.7838211985957321,0.33003741170722556,2.3749465084614583,0.017551493544127807,0.07988496147685842,1.7556859213420613,False,Not Significant
CADPS2,437.4696454769496,1.112952499050877,0.42313202320525267,2.630272439840854,0.008531646609633658,0.04994021713451022,2.0689671418143316,True,Upregulated
CALB1,181.6397823843628,1.7968684135281248,0.6525863283016408,2.7534570302820836,0.005896951071402364,0.03903564543584755,2.2293724756659983,True,Upregulated
CALCOCO1,746.6694433641387,-0.14808331113673356,0.20477160456169233,-0.7231633089641583,0.4695795577895593,0.651143346712133,0.3282908174938985,False,Not Significant
CALCOCO2,303.4738996674296,-0.2606433377758146,0.2009672766761997,-1.2969441696508905,0.1946503973167194,0.37706583052869536,0.7107447054712099,False,Not Significant
CALCRL,36.248359825825084,0.6366408206377214,0.48917118395981357,1.3014683642731146,0.1930981863428799,0.3756596071262422,0.7142218052727975,False,Not Significant
CALD1,539.3713031428872,-0.979447733693596,0.423456783764843,-2.312981563279217,0.020723652824132806,0.08874085659359332,1.683533691902496,False,Not Significant
CALHM1,29.936839579539953,0.45094382585193143,0.6016246410891005,0.7495434778662046,0.4535297036263364,0.6369091759819744,0.3433942638441092,False,Not Significant
CALHM2,95.7859127047816,-0.3459731224487078,0.2680465901706614,-1.2907201029061095,0.19680075124723384,0.3796900892760138,0.7059732480697917,False,Not Significant
CALHM5,10.523669543891028,1.046773253773634,0.7275565682121752,1.4387517060644097,0.15022088381721546,0.320604675718994,0.8232696871979721,False,Not Significant
